time,x,y,speed,yaw_rate,lat_g,long_g,steering_angle,slip_ratio,distance
130.220,483.937,2672.265,281.390,0.880,0.002,0.231,0.610,-0.030,6149.890
130.240,484.395,2673.592,276.480,-0.710,-0.001,-0.052,0.060,0.150,6151.420
130.260,484.856,2674.930,278.540,0.150,-0.022,0.254,0.710,0.180,6152.970
130.280,485.313,2676.252,275.660,-0.420,0.009,-0.089,-0.490,0.230,6154.500
130.300,485.777,2677.595,279.400,0.190,0.031,0.260,-0.060,-0.440,6156.060
130.320,486.236,2678.924,277.040,0.690,-0.021,-0.049,-0.300,0.380,6157.590
130.340,486.701,2680.275,280.860,0.920,0.042,0.300,0.190,-0.190,6159.150
130.360,487.164,2681.614,278.920,0.670,0.036,-0.020,-0.140,-0.170,6160.700
130.380,487.623,2682.946,277.400,0.410,-0.044,-0.058,-0.110,0.080,6162.250
130.400,488.082,2684.273,276.500,-1.420,-0.048,-0.056,-0.350,-0.100,6163.780
130.420,488.543,2685.610,278.330,-1.080,0.022,0.280,-0.230,0.110,6165.330
130.440,489.008,2686.957,280.310,-0.820,-0.029,0.259,-0.010,0.160,6166.890
130.460,489.473,2688.306,280.730,0.360,-0.052,0.209,-1.010,-0.230,6168.440
130.480,489.936,2689.649,279.500,-1.290,0.086,0.013,-1.150,-0.060,6170.000
130.500,490.404,2691.004,281.790,0.340,-0.048,0.220,0.030,-0.050,6171.560
130.520,490.866,2692.344,278.850,0.260,-0.076,0.024,-1.380,0.290,6173.110
130.540,491.324,2693.670,276.310,-1.940,-0.039,-0.037,-0.100,-0.140,6174.650
130.560,491.790,2695.022,281.270,-1.090,0.012,0.231,-0.190,-0.150,6176.210
130.580,492.259,2696.383,282.930,1.040,0.004,0.179,0.270,-0.310,6177.780
130.600,492.729,2697.745,283.100,0.700,0.094,0.273,-0.340,-0.270,6179.350
130.620,493.192,2699.087,279.350,-0.850,-0.038,-0.097,0.780,-0.410,6180.910
130.640,493.657,2700.436,280.630,-1.030,0.012,0.261,0.420,-0.210,6182.470
130.660,494.126,2701.796,282.680,-2.450,0.056,0.308,-0.760,0.480,6184.040
130.680,494.591,2703.146,280.800,1.470,-0.033,-0.084,-0.140,0.210,6185.600
130.700,495.059,2704.502,282.050,0.040,0.035,0.272,0.760,0.380,6187.160
130.720,495.525,2705.853,280.970,1.880,-0.092,-0.074,-0.350,-0.290,6188.720
130.740,495.990,2707.201,280.560,-0.190,0.088,-0.016,-0.030,-0.580,6190.280
130.760,496.455,2708.552,281.000,0.280,0.050,0.252,0.700,0.090,6191.840
130.780,496.926,2709.918,283.920,0.890,-0.034,0.249,-0.270,0.560,6193.420
130.800,497.395,2711.278,282.660,1.640,0.041,-0.014,0.560,-0.150,6194.990
130.820,497.867,2712.649,284.700,0.500,0.066,0.269,-0.450,0.030,6196.570
130.840,498.337,2714.014,283.720,0.000,-0.064,-0.074,-1.440,-0.470,6198.150
130.860,498.811,2715.388,285.500,0.030,-0.030,0.304,0.610,0.010,6199.740
130.880,499.283,2716.758,284.470,-1.050,0.067,-0.096,0.220,-0.040,6201.320
130.900,499.754,2718.127,284.530,-0.380,0.003,0.258,0.250,-0.630,6202.900
130.920,500.224,2719.490,283.360,0.050,0.022,-0.075,-0.550,-0.310,6204.470
130.940,500.702,2720.879,288.200,1.380,0.004,0.205,-0.510,-0.340,6206.070
130.960,501.173,2722.246,284.010,-0.430,0.045,-0.084,0.580,-0.470,6207.650
130.980,501.639,2723.597,281.030,1.060,0.026,-0.051,0.120,-0.220,6209.210
131.000,502.111,2724.967,284.540,-0.080,0.005,0.260,-0.060,0.150,6210.790
131.020,502.580,2726.327,282.810,1.240,-0.105,-0.018,0.110,-0.190,6212.360
131.040,503.054,2727.704,285.960,0.680,0.032,0.294,0.750,0.340,6213.950
131.060,503.528,2729.080,285.670,0.610,0.036,-0.042,0.360,-0.110,6215.540
131.080,503.999,2730.449,284.450,0.980,-0.062,-0.063,-0.240,0.100,6217.120
131.100,504.469,2731.813,283.550,0.830,-0.059,-0.019,-0.700,0.150,6218.690
131.120,504.942,2733.187,285.250,1.060,0.026,0.232,0.290,0.460,6220.280
131.140,505.414,2734.555,284.220,2.130,0.010,-0.098,-0.460,-0.210,6221.860
131.160,505.889,2735.935,286.510,1.620,-0.099,0.278,-0.590,0.130,6223.450
131.180,506.364,2737.314,286.310,0.470,-0.041,-0.010,0.660,-0.280,6225.040
131.200,506.845,2738.712,290.030,-0.440,0.016,0.225,0.440,0.520,6226.650
131.220,507.318,2740.085,285.110,0.370,0.034,0.009,0.190,-0.310,6228.240
131.240,507.791,2741.459,285.470,-1.930,-0.029,0.267,-0.620,0.120,6229.820
131.260,508.265,2742.836,285.850,0.830,-0.007,0.263,0.890,0.470,6231.410
131.280,508.739,2744.214,286.060,-1.060,-0.044,0.234,0.510,-0.360,6233.000
131.300,509.217,2745.601,287.920,1.120,0.066,0.281,-0.150,0.180,6234.600
131.320,509.691,2746.979,286.110,1.980,0.009,-0.096,-0.260,-0.300,6236.190
131.340,510.172,2748.375,289.630,-1.450,-0.033,0.240,0.040,0.700,6237.800
131.360,510.649,2749.762,287.700,-0.050,-0.058,-0.072,-0.240,-0.570,6239.390
131.380,511.124,2751.140,286.250,-1.060,-0.063,-0.089,1.110,-0.460,6240.990
131.400,511.598,2752.518,286.010,-1.730,0.091,-0.024,-0.190,-0.340,6242.570
131.420,512.077,2753.910,288.830,-0.110,-0.009,0.260,-0.530,-0.330,6244.180
131.440,512.554,2755.295,287.470,0.640,-0.020,-0.026,0.790,0.160,6245.780
131.460,513.031,2756.681,287.590,0.750,-0.011,0.242,-0.280,0.540,6247.370
131.480,513.506,2758.063,286.820,0.150,-0.032,-0.020,0.390,0.350,6248.970
131.500,513.984,2759.449,287.780,-1.660,-0.005,0.252,0.340,0.070,6250.570
131.520,514.460,2760.832,287.060,0.120,0.002,-0.064,-0.030,0.000,6252.160
131.540,514.941,2762.232,290.210,-1.490,0.001,0.231,-0.490,-0.180,6253.770
131.560,515.421,2763.627,289.390,-1.430,-0.063,-0.109,-0.020,0.120,6255.380
131.580,515.899,2765.016,288.210,-1.000,0.045,-0.015,-0.580,-0.060,6256.980
131.600,516.377,2766.406,288.330,1.050,-0.028,0.282,-0.010,0.060,6258.580
131.620,516.856,2767.798,288.910,0.550,-0.033,0.338,0.390,-0.220,6260.190
131.640,517.336,2769.191,288.910,0.320,-0.035,0.240,0.860,-0.360,6261.790
131.660,517.813,2770.577,287.630,-0.860,-0.053,-0.070,-0.540,0.010,6263.390
131.680,518.287,2771.956,286.360,-0.390,0.013,-0.101,-0.130,0.000,6264.980
131.700,518.765,2773.345,288.170,-1.370,0.045,0.279,-0.260,-0.180,6266.580
131.720,519.245,2774.740,289.320,1.360,-0.036,0.272,0.140,-0.230,6268.190
131.740,519.724,2776.131,288.560,2.200,-0.092,-0.003,-0.760,0.170,6269.790
131.760,520.207,2777.535,291.040,0.560,-0.051,0.223,-0.460,0.140,6271.410
131.780,520.687,2778.931,289.620,0.730,-0.022,-0.029,-0.850,0.560,6273.020
131.800,521.173,2780.345,292.920,-0.160,-0.062,0.234,-0.720,0.410,6274.650
131.820,521.653,2781.741,289.420,-1.620,-0.030,-0.010,-0.330,-0.360,6276.250
131.840,522.135,2783.143,290.620,-0.840,-0.028,0.266,0.840,-0.060,6277.870
131.860,522.616,2784.542,290.130,-0.470,-0.001,-0.097,0.170,-0.410,6279.480
131.880,523.100,2785.948,291.370,-0.390,-0.073,0.246,0.030,-0.550,6281.100
131.900,523.585,2787.359,292.460,-0.620,0.029,0.192,0.670,0.660,6282.720
131.920,524.069,2788.768,291.920,0.050,0.083,-0.085,0.190,0.440,6284.350
131.940,524.547,2790.156,288.110,-0.850,0.071,-0.083,0.240,-0.190,6285.950
131.960,525.031,2791.566,292.060,2.170,-0.029,0.231,-0.240,0.370,6287.570
131.980,525.512,2792.964,289.940,-1.370,0.033,-0.058,-0.320,0.420,6289.180
132.000,525.995,2794.368,291.140,0.890,0.028,0.255,-0.660,-0.580,6290.800
132.020,526.481,2795.782,292.790,-0.260,-0.002,0.253,-0.300,0.260,6292.420
132.040,526.962,2797.181,290.230,0.460,0.009,-0.051,-0.140,-0.150,6294.040
132.060,527.450,2798.600,293.790,0.510,0.034,0.260,0.170,0.110,6295.670
132.080,527.934,2800.007,291.670,0.160,0.044,-0.087,-0.020,0.900,6297.290
132.100,528.424,2801.435,295.610,-1.130,-0.041,0.252,-0.180,0.480,6298.930
132.120,528.910,2802.848,292.610,-0.330,0.037,-0.007,-0.460,-0.040,6300.560
132.140,529.399,2804.274,295.210,0.170,0.083,0.245,0.200,0.430,6302.200
132.160,529.888,2805.697,294.600,0.110,0.044,-0.035,-0.250,-0.580,6303.830
132.180,530.373,2807.106,292.040,-1.020,0.077,-0.038,0.180,0.150,6305.460
132.200,530.856,2808.510,291.150,1.290,-0.129,-0.024,-0.960,0.160,6307.070
132.220,531.342,2809.927,293.420,-2.490,0.030,0.259,0.170,0.210,6308.700
132.240,531.828,2811.339,292.530,-0.250,0.013,-0.025,0.370,-0.150,6310.330
132.260,532.319,2812.769,295.920,-0.920,0.051,0.265,0.310,0.110,6311.970
132.280,532.805,2814.185,293.330,0.180,-0.056,-0.030,-0.100,0.260,6313.600
132.300,533.292,2815.601,293.400,1.020,-0.025,0.263,0.460,-0.700,6315.230
132.320,533.776,2817.010,291.900,-1.410,0.045,-0.080,-0.640,-0.090,6316.850
132.340,534.265,2818.434,294.780,2.350,-0.053,0.215,-0.040,-0.270,6318.490
132.360,534.751,2819.846,292.540,0.200,0.012,-0.061,-0.100,0.200,6320.120
132.380,535.240,2821.271,295.110,0.380,-0.001,0.297,0.520,0.410,6321.760
132.400,535.730,2822.699,295.470,-1.440,-0.010,0.245,-1.010,-0.180,6323.400
132.420,536.218,2824.116,293.620,-0.050,0.029,-0.041,-0.530,-0.330,6325.030
132.440,536.709,2825.548,296.330,0.970,-0.056,0.191,0.870,0.040,6326.680
132.460,537.198,2826.971,294.630,0.210,-0.039,-0.044,-1.220,-0.350,6328.310
132.480,537.684,2828.385,292.990,0.140,-0.007,-0.047,0.410,-0.070,6329.940
132.500,538.178,2829.825,297.660,-0.050,-0.060,0.170,-0.350,-0.100,6331.590
132.520,538.666,2831.245,294.110,-1.380,0.062,-0.041,0.130,0.170,6333.230
132.540,539.158,2832.677,296.400,-1.380,-0.040,0.200,0.710,0.090,6334.870
132.560,539.650,2834.110,296.430,1.170,0.039,0.228,0.150,0.050,6336.520
132.580,540.142,2835.543,296.520,0.880,-0.044,0.280,0.720,0.490,6338.170
132.600,540.634,2836.976,296.650,1.030,0.035,0.255,-0.250,0.080,6339.820
132.620,541.123,2838.400,294.780,-0.820,-0.080,-0.063,-0.180,-0.130,6341.450
132.640,541.619,2839.846,298.930,-0.160,0.070,0.234,0.390,-0.090,6343.120
132.660,542.114,2841.287,297.970,1.230,0.057,-0.063,-0.220,-0.230,6344.770
132.680,542.607,2842.724,297.400,-1.230,-0.028,-0.045,0.300,-0.310,6346.420
132.700,543.096,2844.148,294.840,1.130,-0.041,-0.086,0.590,-0.420,6348.060
132.720,543.587,2845.576,295.520,-0.590,0.023,0.284,0.430,0.340,6349.700
132.740,544.081,2847.018,298.120,-0.860,-0.076,0.216,-0.790,-0.220,6351.360
132.760,544.569,2848.439,294.280,-0.030,0.002,-0.102,-0.170,0.090,6352.990
132.780,545.064,2849.879,297.940,-1.120,-0.040,0.280,0.140,-0.090,6354.650
132.800,545.554,2851.307,295.590,-1.900,-0.013,-0.063,-0.120,-0.010,6356.290
132.820,546.046,2852.740,296.430,0.080,-0.032,0.252,0.040,0.350,6357.940
132.840,546.537,2854.169,295.770,0.530,-0.040,-0.030,0.150,0.050,6359.580
132.860,547.032,2855.612,298.400,1.220,0.085,0.228,-0.260,-0.280,6361.240
132.880,547.530,2857.063,299.860,0.610,0.039,0.254,-0.100,-0.170,6362.910
132.900,548.026,2858.508,298.850,1.970,-0.074,-0.031,-0.590,0.260,6364.570
132.920,548.522,2859.955,299.170,1.360,-0.044,0.299,-0.240,0.140,6366.230
132.940,549.018,2861.400,298.880,0.740,0.043,-0.065,-0.760,0.280,6367.890
132.960,549.516,2862.851,299.800,0.470,0.048,0.236,0.060,-0.070,6369.550
132.980,550.013,2864.300,299.630,1.230,-0.069,-0.033,-0.100,-0.420,6371.220
133.000,550.502,2865.725,295.010,-2.210,0.035,-0.044,-0.460,0.150,6372.860
133.020,551.001,2867.180,300.590,-0.480,0.013,0.246,0.890,0.080,6374.530
133.040,551.500,2868.634,300.580,-1.860,-0.097,-0.002,-0.120,0.080,6376.200
133.060,551.996,2870.080,298.980,0.660,-0.020,-0.100,0.140,-0.410,6377.860
133.080,552.489,2871.514,296.720,-0.740,-0.007,-0.093,-0.320,-0.190,6379.510
133.100,552.987,2872.967,300.190,3.020,0.002,0.200,-0.210,-0.280,6381.170
133.120,553.485,2874.421,300.470,-0.520,-0.066,0.286,0.160,0.120,6382.840
133.140,553.982,2875.869,299.460,0.110,-0.038,-0.035,-0.170,0.130,6384.510
133.160,554.481,2877.324,300.550,-0.400,-0.031,0.209,0.000,-0.010,6386.180
133.180,554.983,2878.786,302.030,-0.490,-0.027,0.246,0.400,0.290,6387.850
133.200,555.487,2880.259,304.170,-1.250,-0.026,0.249,-0.260,0.450,6389.540
133.220,555.987,2881.716,300.940,-1.280,-0.007,-0.116,-0.670,0.110,6391.220
133.240,556.487,2883.175,301.370,-2.180,0.015,0.256,-0.760,0.200,6392.890
133.260,556.985,2884.625,299.790,0.550,0.089,-0.085,0.720,-0.160,6394.560
133.280,557.483,2886.078,300.420,-0.420,0.044,0.271,0.470,-0.220,6396.230
133.300,557.983,2887.536,301.120,1.930,0.066,0.216,0.330,0.300,6397.900
133.320,558.486,2889.004,303.240,-1.240,-0.024,0.257,-0.220,-0.260,6399.580
133.340,558.989,2890.471,302.850,1.480,-0.050,-0.011,-0.670,0.210,6401.270
133.360,559.495,2891.947,304.660,1.570,0.040,0.279,-0.140,0.520,6402.960
133.380,559.992,2893.397,299.680,1.280,-0.001,-0.035,-0.050,0.200,6404.620
133.400,560.490,2894.849,300.080,0.230,0.037,0.248,-0.570,-0.020,6406.290
133.420,560.994,2896.321,303.870,-0.340,-0.044,0.205,-0.730,-0.400,6407.980
133.440,561.500,2897.796,304.540,1.280,0.032,0.237,-0.870,0.050,6409.670
133.460,562.002,2899.261,302.570,-0.790,-0.009,-0.057,0.330,0.300,6411.350
133.480,562.493,2900.691,295.970,0.270,-0.023,-0.059,-0.600,-0.050,6412.990
133.500,562.994,2902.152,301.700,-0.040,-0.018,0.204,0.150,0.310,6414.670
133.520,563.498,2903.621,303.470,-0.890,0.025,0.263,-0.200,0.110,6416.360
133.540,563.999,2905.082,301.760,0.280,0.039,-0.085,0.290,0.090,6418.030
133.560,564.502,2906.552,303.540,0.740,-0.018,0.296,0.170,-0.100,6419.720
133.580,565.011,2908.037,306.260,-0.930,0.017,0.254,-0.120,-0.440,6421.420
133.600,565.518,2909.518,305.700,0.460,0.017,-0.021,0.070,-0.130,6423.120
133.620,566.024,2910.996,304.920,-2.230,0.037,-0.021,-0.060,-0.130,6424.810
133.640,566.529,2912.467,303.760,-1.050,0.049,0.012,-0.310,0.170,6426.500
133.660,567.032,2913.936,303.270,-0.460,0.091,-0.045,0.490,-0.000,6428.190
133.680,567.539,2915.415,305.300,0.360,-0.023,0.238,-0.210,0.320,6429.880
133.700,568.044,2916.890,304.350,0.870,0.073,-0.061,-0.040,0.080,6431.570
133.720,568.550,2918.365,304.550,0.080,0.006,0.295,-0.710,-0.150,6433.260
133.740,569.051,2919.829,302.280,0.570,-0.055,-0.090,0.140,-0.240,6434.940
133.760,569.555,2921.300,303.690,-0.160,-0.033,0.224,-0.310,-0.180,6436.630
133.780,570.063,2922.783,306.030,0.400,0.023,0.257,-0.240,0.050,6438.330
133.800,570.567,2924.253,303.400,0.350,0.036,-0.055,-0.420,-0.110,6440.020
133.820,571.074,2925.734,305.600,-0.510,-0.051,0.279,-0.060,-0.320,6441.710
133.840,571.582,2927.217,305.970,-0.360,-0.038,0.210,-1.000,0.300,6443.410
133.860,572.091,2928.701,306.210,0.600,-0.027,0.248,0.340,0.050,6445.120
133.880,572.600,2930.187,306.490,1.810,-0.043,0.244,-0.020,0.080,6446.820
133.900,573.109,2931.674,306.750,1.210,-0.094,0.218,-0.230,-0.250,6448.520
133.920,573.615,2933.152,305.020,-1.130,-0.111,-0.024,-0.770,-0.310,6450.220
133.940,574.120,2934.624,303.900,-1.130,-0.019,-0.053,0.220,-0.050,6451.910
133.960,574.626,2936.102,304.940,-0.540,0.013,0.246,-0.320,-0.610,6453.600
133.980,575.136,2937.593,307.500,0.100,0.033,0.225,0.650,0.230,6455.310
134.000,575.642,2939.069,304.750,0.050,-0.068,-0.061,0.240,-0.210,6457.000
134.020,576.149,2940.548,305.140,1.240,-0.067,0.219,0.770,-0.080,6458.700
134.040,576.655,2942.027,305.280,1.300,-0.026,0.276,0.070,0.130,6460.390
134.060,577.160,2943.501,304.230,0.010,0.000,-0.019,0.540,-0.070,6462.080
134.080,577.667,2944.981,305.430,-0.230,0.050,0.300,0.230,-0.350,6463.780
134.100,578.180,2946.479,308.800,0.520,0.036,0.263,-0.230,0.450,6465.490
134.120,578.689,2947.965,306.370,1.060,-0.018,-0.060,0.090,-0.460,6467.200
134.140,579.195,2949.442,304.970,0.550,0.018,-0.064,-0.420,-0.670,6468.890
134.160,579.705,2950.931,306.980,-0.430,-0.042,0.265,1.030,0.260,6470.600
134.180,580.217,2952.428,308.660,-0.610,0.004,0.256,-0.050,-0.440,6472.310
134.200,580.724,2953.907,305.300,-1.110,-0.003,-0.055,0.010,0.380,6474.010
134.220,581.238,2955.410,309.620,0.190,0.070,0.242,0.190,0.110,6475.730
134.240,581.746,2956.894,306.180,0.620,0.025,-0.015,-0.540,0.080,6477.430
134.260,582.258,2958.387,307.900,0.730,-0.039,0.237,0.660,-0.170,6479.140
134.280,582.769,2959.881,308.030,1.150,-0.038,0.290,-0.510,-0.250,6480.850
134.300,583.280,2961.375,307.950,1.480,-0.017,-0.045,-0.630,-0.110,6482.560
134.320,583.793,2962.873,308.840,-1.370,-0.078,0.239,-0.080,-0.260,6484.280
134.340,584.308,2964.379,310.260,0.400,-0.012,0.226,-0.640,0.360,6486.000
134.360,584.822,2965.879,309.180,0.440,-0.007,-0.055,0.780,-0.220,6487.720
134.380,585.334,2967.375,308.480,-0.070,0.023,-0.035,-0.120,0.150,6489.430
134.400,585.849,2968.881,310.230,-0.830,0.031,0.239,-1.610,0.300,6491.160
134.420,586.364,2970.385,310.000,1.440,0.005,-0.024,0.100,-0.260,6492.880
134.440,586.876,2971.883,308.830,-0.590,-0.081,-0.063,0.280,0.110,6494.590
134.460,587.391,2973.388,310.050,-2.190,-0.061,0.246,-0.210,-0.270,6496.320
134.480,587.904,2974.887,309.010,0.020,-0.030,-0.089,-0.680,-0.050,6498.030
134.500,588.417,2976.386,308.990,-0.240,0.033,-0.033,-0.050,-0.140,6499.750
134.520,588.935,2977.899,311.640,1.860,0.031,0.242,-0.240,-0.210,6501.480
134.540,589.452,2979.410,311.260,0.490,-0.012,-0.003,-0.490,0.050,6503.210
134.560,589.969,2980.924,311.890,-0.310,0.118,0.271,-0.530,-0.360,6504.940
134.580,590.487,2982.438,311.840,-0.200,0.078,-0.047,0.080,0.280,6506.680
134.600,591.002,2983.941,309.700,-0.210,0.062,-0.013,0.450,-0.320,6508.400
134.620,591.521,2985.460,312.690,2.220,0.035,0.262,0.230,-0.380,6510.130
134.640,592.037,2986.969,310.890,0.680,0.023,-0.020,-0.860,-0.080,6511.860
134.660,592.557,2988.488,312.880,-1.410,0.019,0.224,0.310,-0.110,6513.600
134.680,593.074,2990.001,311.440,-0.240,-0.090,-0.036,0.390,0.110,6515.330
134.700,593.592,2991.517,312.250,-0.020,-0.053,0.265,0.700,0.030,6517.060
134.720,594.111,2993.034,312.450,-1.110,-0.011,0.204,-0.470,-0.490,6518.800
134.740,594.631,2994.556,313.300,-1.780,0.006,0.295,-0.030,0.300,6520.540
134.760,595.146,2996.059,309.780,0.600,-0.006,-0.085,0.280,-0.080,6522.260
134.780,595.661,2997.564,310.010,-0.800,0.014,0.211,-0.260,0.070,6523.980
134.800,596.181,2999.087,313.540,1.250,-0.105,0.165,0.280,0.660,6525.720
134.820,596.701,3000.608,313.210,0.010,0.025,-0.036,-0.010,0.390,6527.460
134.840,597.219,3002.121,311.660,-0.470,0.003,-0.099,-0.420,0.060,6529.200
134.860,597.740,3003.644,313.520,-2.420,-0.009,0.234,-0.380,-0.410,6530.940
134.880,598.256,3005.154,311.010,1.220,0.046,-0.025,0.620,-0.410,6532.670
134.900,598.785,3006.702,318.170,0.290,-0.052,0.256,-0.500,0.350,6534.430
134.920,599.308,3008.234,315.390,-0.450,-0.012,-0.069,-0.580,-0.120,6536.190
134.940,599.831,3009.763,314.510,-0.890,0.014,-0.098,0.170,-0.050,6537.930
134.960,600.352,3011.287,313.840,1.600,-0.043,-0.053,-0.020,-0.340,6539.680
134.980,600.872,3012.807,312.940,-1.060,-0.100,-0.024,-0.660,0.130,6541.420
135.000,601.390,3014.323,312.060,-0.370,-0.058,-0.029,-0.260,0.340,6543.150
135.020,601.911,3015.848,314.000,0.570,-0.003,0.304,-0.410,0.460,6544.890
135.040,602.431,3017.369,313.030,1.450,-0.012,-0.070,-0.320,-0.130,6546.630
135.060,602.951,3018.890,313.270,-0.220,-0.001,0.210,1.260,0.190,6548.370
135.080,603.470,3020.408,312.500,-0.730,-0.033,-0.041,-0.150,-0.030,6550.110
135.100,603.994,3021.939,315.140,-0.110,-0.066,0.256,-0.440,0.260,6551.860
135.120,604.516,3023.467,314.350,0.900,0.007,-0.050,1.010,-0.000,6553.610
135.140,605.040,3025.002,315.870,1.130,-0.008,0.228,0.440,-0.250,6555.360
135.160,605.565,3026.538,315.900,-1.380,0.032,0.170,0.360,0.400,6557.120
135.180,606.089,3028.072,315.710,0.110,-0.037,-0.080,-0.420,0.030,6558.870
135.200,606.620,3029.627,319.510,-1.430,-0.101,0.267,0.600,-0.110,6560.640
135.220,607.146,3031.168,316.900,0.880,-0.130,-0.041,0.410,0.050,6562.410
135.240,607.668,3032.693,313.920,0.420,-0.020,-0.021,0.070,-0.220,6564.150
135.260,608.194,3034.233,316.650,-0.920,0.006,0.260,-0.860,0.120,6565.910
135.280,608.719,3035.769,316.030,1.530,-0.012,-0.028,-0.010,-0.060,6567.660
135.300,609.241,3037.296,314.250,0.340,-0.028,-0.027,0.860,-0.240,6569.410
135.320,609.763,3038.823,314.280,0.230,-0.080,0.251,0.110,0.710,6571.160
135.340,610.289,3040.366,317.240,-0.180,-0.094,0.251,-0.190,-0.300,6572.920
135.360,610.817,3041.911,317.760,-0.010,0.018,0.163,-0.110,0.110,6574.680
135.380,611.341,3043.444,315.290,-0.380,-0.011,-0.070,-0.080,0.020,6576.440
135.400,611.870,3044.993,318.470,-0.740,-0.018,0.232,-0.400,-0.310,6578.200
135.420,612.397,3046.537,317.590,1.230,-0.077,-0.053,-0.020,-0.100,6579.970
135.440,612.928,3048.090,319.100,-0.490,-0.048,0.222,0.720,-0.400,6581.740
135.460,613.458,3049.642,319.090,-0.530,0.002,-0.022,0.660,0.620,6583.510
135.480,613.985,3051.186,317.370,-0.130,0.014,-0.076,-0.380,-0.080,6585.280
135.500,614.516,3052.743,320.000,1.420,-0.008,0.283,0.640,-0.050,6587.060
135.520,615.042,3054.280,316.220,1.130,0.069,-0.079,0.380,0.580,6588.810
135.540,615.573,3055.838,320.000,-0.390,-0.029,0.232,0.320,-0.250,6590.590
135.560,616.099,3057.378,316.890,1.230,0.064,-0.070,0.220,0.390,6592.350
135.580,616.628,3058.927,318.280,0.110,0.011,0.235,-0.470,0.180,6594.120
135.600,617.156,3060.472,317.650,-0.840,0.005,-0.015,-0.200,-0.590,6595.880
135.620,617.684,3062.019,318.090,-0.480,0.047,0.240,0.420,-0.110,6597.650
135.640,618.216,3063.576,320.000,1.370,-0.031,0.241,-0.600,0.130,6599.430
135.660,618.744,3065.124,318.260,2.080,-0.016,-0.072,-0.520,0.010,6601.200
135.680,619.276,3066.681,320.000,0.320,-0.061,0.242,0.150,0.010,6602.970
135.700,619.806,3068.233,318.900,-0.570,0.047,-0.044,-0.390,-0.180,6604.750
135.720,620.337,3069.790,320.000,-0.120,0.017,0.244,0.410,-0.210,6606.520
135.740,620.867,3071.341,318.740,-0.760,0.055,-0.055,-0.380,-0.090,6608.290
135.760,621.398,3072.898,320.000,-0.620,0.010,0.280,0.120,0.590,6610.070
135.780,621.930,3074.455,320.000,-0.720,0.055,-0.042,0.160,-0.270,6611.850
135.800,622.460,3076.007,318.920,-0.080,-0.037,-0.085,-0.240,-0.140,6613.620
135.820,622.948,3077.575,78.230,-1.270,0.609,0.129,-0.110,0.220,6614.050
135.840,623.392,3079.156,78.360,-0.990,0.638,0.056,0.130,0.300,6614.490
135.860,623.793,3080.747,79.240,0.240,0.655,0.556,0.590,4.190,6614.930
135.880,624.150,3082.348,79.960,-0.590,0.672,0.560,1.100,4.420,6615.370
135.900,624.462,3083.958,80.930,-3.030,0.723,0.813,1.670,4.840,6615.820
135.920,624.730,3085.576,82.040,-0.470,0.698,1.092,2.260,4.780,6616.280
135.940,624.954,3087.200,83.150,2.410,0.764,1.158,2.890,6.800,6616.740
135.960,625.133,3088.829,84.930,2.860,0.799,1.642,3.540,6.880,6617.210
135.980,625.267,3090.462,86.480,4.680,0.803,1.748,4.210,6.440,6617.690
136.000,625.356,3092.099,88.070,4.970,0.828,1.829,4.850,10.440,6618.180
136.020,625.400,3093.737,89.590,1.160,0.833,1.885,5.580,9.000,6618.680
